Date,Sentence,Found Entities,Matched Companies,Matched Tickers,Sentiment
 2020-02-13," now it is reported that , after destroy ##ing his life & amp ; the life of his wonderful family ( and many others also ) , the fb ##i , working in conjunction with the justice department , has “ lost ” the records of general michael fly ##nn . how convenient . i am strongly considering a full par ##don ","['fb', 'justice', 'department', 'michael', 'fly']",[],[],
 2020-09-16,"ecial thank you to the @ united ##war ##ve ##ts , @ gru ##cc ##ifi ##re ##works , @ scotts _ mg ##ro , and @ fedex — for their support of what will , without question , be a special evening ! # sal ##ute ##2 ##americ","['united', 'scotts', 'fedex']",['fedex'],['FDX'],"[{'label': 'neutral', 'score': 0.9978126287460327}]"
 2020-06-18,e you on friday . . . big crowd ,[],[],[],
 2020-08-14,ank you ,[],[],[],
 2020-04-07,"hope all republic ##an house members vote no on fis ##a until such time as our country is able to determine how and why the greatest political , criminal , and sub ##versi ##ve scand ##al in usa history took place ","['house', 'fis', 'usa']",['fis'],['FIS'],"[{'label': 'neutral', 'score': 0.9998751878738403}]"
 2020-05-26,eat news for louisiana ! $ 135 ##m proposed to @ la _ dot ##d from @ usd ##ot to build 8 . 3 miles of elevated highway from lee ##ville bridge to golden mead ##ow to protect access to the area against flooding ,"['louisiana', 'la', 'lee', 'bridge', 'golden', 'mead']",[],[],
 2020-09-16,sg ##rac ##ef ##ul that big ten is not playing football . let them play ,[],[],[],
 2020-07-01,the number of new york ##ers admitted to hospitals has dropped . ” @ ai ##ns ##ley ##ear ##hard ##t @ fox ##and ##frie ##nds good news ,"['new', 'york', 'fox']",['fox'],['FOXA'],"[{'label': 'negative', 'score': 0.9984215497970581}]"
 2020-01-15,". . . twitter is completely stif ##ling free speech , and i , as president , will not allow it to happen ",['twitter'],[],[],
 2020-01-15,"@ twitter is now inter ##feri ##ng in the 2020 presidential election . they are saying my statement on mail - in ball ##ot ##s , which will lead to massive corruption and fraud , is incorrect , based on fact - checking by fa ##ke news cn ##n and the amazon washington post . . . ","['twitter', 'fa', 'amazon', 'washington', 'post']",['amazon'],['AMZN'],"[{'label': 'neutral', 'score': 0.8979580998420715}]"
 2020-08-29,"e fa ##ke and corrupt news never called google . they said this was not true . even in times such as these , they are not truth ##ful . watch for their apol ##ogy , it won ’ t happen . more importantly , thank you to google !   . @ w ##vd ##ot will be awarded $ 12 million from @ usd ##ot to help finish the corridor h project between ker ##ens and pars ##ons , key to a boom ##ing economy in the great state of west virginia ","['google', 'google', '!', '', '', 'ker', 'pars', 'west', 'virginia']",[],[],
 2020-01-22,’ m proud to propose a $ 6 . 8 ##m award to @ wisconsin ##dot from @ usd ##ot to complete the last phase of the merrima ##c bridge rehabilitation – more efficient and lower cost rail car travel over lake wisconsin ,"['wisconsin', 'lake', 'wisconsin']",[],[],
 2020-08-29,"rry , if you come you will be immediately sent back ",[],[],[],
 2020-08-14,"public ##ans should fight very hard when it comes to state wide mail - in voting . demo ##cra ##ts are cla ##mor ##ing for it . tremendous potential for vote ##r fraud , and for whatever reason , does ##n ’ t work out well for republic ##ans . @ fox ##and ##frie ##nd","['republic', 'republic', 'fox']",['fox'],['FOXA'],"[{'label': 'positive', 'score': 0.9971522092819214}]"
 2020-06-18,"president trump , with smart policies , has done more to help the black community than any president in the modern era . ” @ ing ##rah ##ama ##ngle @ fox ##new ##","['trump', 'ing', 'fox']",['fox'],['FOXA'],"[{'label': 'positive', 'score': 0.9993709921836853}]"
 2020-02-13,"public ##ans are fighting for citizens from every background , & amp ; from every race , reli ##gio ##n , color & amp ; cre ##ed . we are a movement for all americans who believe in fairness & amp ; justice , equal ##ity & amp ; dig ##nit ##y , opportunity & amp ; safety . we are a big ten ##t , & amp ; a big party , w / big ideas for the future ","['amp', 'amp', 'justice', 'amp', 'amp']",[],[],
 2020-03-15,"mo ##cra ##ts are now the party of high taxes , high crime , open borders , late - term abo ##rti ##on , social ##ism , and bla ##tant corruption . the republic ##an party is the party of the american worker , the american family , and the american dream ! # trump ##mil ##wa ##uk ##eer ##all",['republic'],[],[],
 2020-02-13,ama ##gate ,['obama'],[],[],
 2020-07-01,"eat news : the bori ##ng but very nas ##ty magazine , the atlantic , is rapidly failing , going down the tubes , and has just been forced to announce it is laying off at least 20 % of its staff in order to lim ##p into the future . this is a tough time to be in the fa ##ke news business ",['atlantic'],[],[],
 2020-05-26,@ sc ##dot ##press will have $ 34 . 6m headed its way for a new interchange on i - 77 in rock hill ! this will facilitate access to a 234 - acre development site at exit 81 . huge innovation and development coming to the area ! @ rock ##hill ##sc ##city @ york ##count ##ys ##c @ york ##count ##ys ##cg ##o,"['rock', 'hill', 'rock', 'york', 'york']",[],[],
 2020-05-26,eat things headed to tennessee ! $ 11 . 2m is headed to @ my ##td ##ot from @ usd ##ot to install fiber optic communications on i - 40 from memphis to nashville . this is huge for safety info and broadband in a lot of communities that need it ,"['tennessee', 'memphis', 'nashville']",[],[],
 2020-04-07,rds of wis ##dom . thank you ted ,['ted'],[],[],
 2020-03-15,". . . always continue . every republic ##an sen ##ator except rom ##ney , many highly reli ##gio ##us people , all very smart , voted against the impe ##ach ##ment ho ##ax . @ sen ##cap ##ito was all in ( a great person ) . i was told by many that man ##chin was just a pu ##ppe ##t for schu ##mer & amp ; pel ##osi . that ’ s what he is ",['amp'],[],[],
 2020-06-18,"e individual governors of states , and local officials , must step up their efforts on drive up testing and testing sight ##s , working in conjunction with @ cdc ##gov and the federal government ",['cdc'],[],[],
 2020-08-29,ank you deb ##bie ,[],[],[],
 2020-09-16,"rt tampa bay in florida will be awarded $ 19 . 9 million from @ usd ##ot to improve hook ##er ’ s point container facility , adding much - needed capacity to keep commerce moving and allowing the region to grow ","['port', 'tampa', 'bay', 'florida', 'hook', '##er']",[],[],
 2020-02-13,"@ tul ##sa ##port , $ 6 . 2m is coming your way from @ usd ##ot to bring major upgrades and improve rail transportation to the port . huge for jobs and the economy in the region ",[],[],[],
 2020-07-01,ll be immediately sending 100 venti ##lator ##s to colorado at the request of sen ##ator gard ##ner ,"['colorado', 'sen']",[],[],
 2020-05-26, % approval rating in the republic ##an party . thank you ,['republic'],[],[],
 2020-03-15,"e failing @ ny ##times , winner of @ pul ##itz ##erp ##ri ##zes for its totally flaw ##ed coverage of the illegal russia wit ##ch hunt , does its research as follows : think of the absolute worst things you can say about donald j . trump , pret ##end there are sources , and just say it . return the pul ##itz ##ers ","['ny', 'pul', 'donald', 'j', '.', 'trump', 'pul']",[],[],
 2020-06-18,"n ##os ##ha has been very quiet for the third night in a row or , since the national guard has shown up . that ’ s the way it works , it ’ s all very simple . portland , with a very un ##gi ##fte ##d mayo ##r , should request help from the federal government . if lives are endanger ##ed , we ’ re going in ","['national', 'guard', 'portland']",[],[],
 2020-05-26, great to see our country starting to open up again ,[],[],[],
 2020-05-26,@ rid ##ot ##new ##s is set to be awarded $ 65 million from @ usd ##ot to complete multiple safety improvements and repairs to the ri - 246 corridor – greatly improving travel through the region ,['ri'],[],[],
 2020-02-13,@ port _ houston in texas is set to receive $ 79 . 5m from @ usd ##ot for much - needed restoration and upgrades to the barb ##our ##s cut container terminal . this will increase capacity and efficiency of the terminal . great for economic growth in this busy region ,"['port', 'houston', 'texas']",[],[],
 2020-07-01,oposing $ 73 . 7 ##m to @ ws ##dot for the pu ##get sound gateway program from @ usd ##ot . will build “ missing links ” to the ports and improve commerce and safety – big boost to the economy and jobs ,[],[],[],
 2020-03-15,". . the fa ##ke news media into not covering them , but that effort failed because the ratings are through the roof according to , of all sources , the failing new york times , “ monday night football , bachelor final ##e ” type numbers ( & amp ; sad ##ly , they get it $ free ) . trump der ##ange ##ment syndrome ","['fa', 'new', 'york', 'times']",[],[],
 2020-03-15,"en are the fa ##ke journal ##ists , who received unwa ##rran ##ted pul ##itz ##er pri ##zes for russia , russia , russia , and the impe ##ach ##ment sca ##m , going to turn in their tar ##nish ##ed awards so they can be given to the real journal ##ists who got it right . i ’ ll give you the names , there are plenty of them ","['russia', 'russia', 'russia']",[],[],
 2020-08-29,"e radical left demo ##cra ##ts have gone absolutely cra ##zy that i am doing daily presidential news conferences . they actually want me to stop ! they used to compl ##ain that i am not doing enough of them , now they compl ##ain that i “ should ##n ’ t be allowed to do them . ” they tried to sham ##e . . . . ",[],[],[],
 2020-06-18,"ime minist ##er of the united kingdom , @ bori ##s ##jo ##hn ##son , stated , “ we should replace the iran deal with the trump deal . ” i agree ","['united', 'kingdom', 'iran', 'trump']",[],[],
 2020-03-15,"ngratulations to author nick adams on the @ simon ##sch ##ust ##er publication of your new book , “ trump and church ##ill , defend ##ers of western civil ##ization ” . certainly a great honor to be compared , in any way , to wins ##ton church ##ill . @ nick ##ada ##ms ##inu ##s","['nick', 'adams', 'simon', 'trump', 'church', 'nick']",[],[],
 2020-09-17,"was very surprised & amp ; disappointed that sen ##ator joe man ##chin of west virginia voted against me on the demo ##cra ##t ’ s totally part ##isa ##n impe ##ach ##ment ho ##ax . no president has done more for the great people of west virginia than me ( pensions ) , and that will . . . ","['amp', 'joe', 'man', 'west', 'virginia', 'west', 'virginia', 'me']",[],[],
 2020-08-29,’ m proposing a $ 50m award to @ nevada ##dot from @ usd ##ot to recon ##struct the trop ##ican ##a avenue / i - 15 interchange . so important for improving and reducing traffic in this boom ##ing area ,['nevada'],[],[],
 2020-02-14,"25m coming your way @ nc ##dot ! the great state of north carolina is set to be awarded @ usd ##ot funding to help complete highway improvements in the us 74 corridor in cleveland , columbus , and rob ##eso ##n counties . huge for travel and growth in the area ","['north', 'carolina', 'us', '74', 'cleveland', 'columbus', 'rob']",[],[],
 2020-03-15,e demo ##cra ##ts see cha ##os as their way while president trump sees the rule of law . mayo ##r @ ken ##bla ##ck ##well thank you ken ,"['trump', 'ken']",[],[],
 2020-07-01,ngratulations ! # ge ##au ##xt ##iger ##,[],[],[],
 2020-01-22,"ce we open up our great cou ##ny ##ry , and it will be sooner rather than later , the hor ##ror of the invi ##sible en ##em ##y , except for those that sad ##ly lost a family member or frie ##nd , must be quickly forgo ##tte ##n . our economy will boom , perhaps like never before ! ! ",[],[],[],
